Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla
2021-02-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 16:00:00,0.0,0.042,0.271,0.042,0.0,0.0,0.0,0.0,0.021,,,,,,,
2021-02-08 17:00:00,0.0,0.083,0.542,0.083,0.0,0.0,0.0,0.0,0.042,,,,,,,
2021-02-08 18:00:00,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-08 19:00:00,0.938,0.833,1.479,0.833,0.396,0.042,0.229,0.938,1.146,,,,,,,
2021-02-08 20:00:00,1.875,1.667,2.583,1.667,0.792,0.083,0.458,1.875,2.292,,,,,,,
2021-02-08 21:00:00,2.813,2.5,3.688,2.5,1.188,0.125,0.688,2.813,3.438,,,,,,,
2021-02-08 22:00:00,2.354,2.333,2.479,2.333,1.354,0.375,0.729,2.354,2.938,,,,,,,
2021-02-08 23:00:00,1.896,2.167,1.271,2.167,1.521,0.625,0.771,1.896,2.438,,,,,,,
2021-02-09 00:00:00,1.563,2.688,0.375,2.688,2.063,1.375,1.188,1.563,2.188,,,,,,,
2021-02-09 01:00:00,1.833,3.125,0.396,3.125,2.25,1.688,1.313,1.833,2.396,,,,,,,
2021-02-09 02:00:00,2.104,3.563,0.417,3.563,2.438,2.0,1.438,2.104,2.604,,,,,,,
2021-02-09 03:00:00,2.375,4.0,0.438,4.0,2.625,2.313,1.563,2.375,2.813,,,,,,,
2021-02-09 04:00:00,1.667,2.75,0.292,2.75,1.875,1.604,1.104,1.667,1.958,,,,,,,
2021-02-09 05:00:00,0.958,1.5,0.146,1.5,1.125,0.896,0.646,0.958,1.104,,,,,,,
2021-02-09 06:00:00,0.188,0.375,0.0,0.375,0.375,0.188,0.188,0.188,0.25,,,,,,,
2021-02-09 07:00:00,0.292,0.458,0.021,0.458,0.479,0.229,0.229,0.292,0.354,,,,,,,
2021-02-09 08:00:00,0.396,0.542,0.042,0.542,0.583,0.271,0.271,0.396,0.458,,,,,,,
2021-02-09 09:00:00,0.5,0.625,0.063,0.625,0.688,0.313,0.313,0.5,0.563,,,,,,,
2021-02-09 10:00:00,0.438,0.521,0.083,0.521,0.542,0.25,0.229,0.438,0.458,,,,,,,
2021-02-09 11:00:00,0.375,0.417,0.104,0.417,0.396,0.188,0.146,0.375,0.354,,,,,,,
2021-02-09 12:00:00,0.313,0.313,0.125,0.313,0.313,0.125,0.063,0.313,0.25,,,,,,,
2021-02-09 13:00:00,0.438,0.479,0.229,0.479,0.375,0.167,0.083,0.438,0.333,,,,,,,
2021-02-09 14:00:00,0.563,0.646,0.333,0.646,0.438,0.208,0.104,0.563,0.417,,,,,,,
2021-02-09 15:00:00,0.688,0.813,0.438,0.813,0.5,0.25,0.125,0.688,0.5,,,,,,,
2021-02-09 16:00:00,0.5,0.646,0.333,0.646,0.354,0.188,0.104,0.5,0.354,,,,,,,
2021-02-09 17:00:00,0.313,0.479,0.229,0.479,0.208,0.125,0.083,0.313,0.208,,,,,,,
2021-02-09 18:00:00,0.063,0.375,0.125,0.375,0.0,0.063,0.0,0.063,0.063,,,,,,,
2021-02-09 19:00:00,0.104,0.417,0.188,0.417,0.021,0.063,0.021,0.104,0.104,,,,,,,
2021-02-09 20:00:00,0.146,0.458,0.25,0.458,0.042,0.063,0.042,0.146,0.146,,,,,,,
2021-02-09 21:00:00,0.188,0.5,0.313,0.5,0.063,0.063,0.063,0.188,0.188,,,,,,,
2021-02-09 22:00:00,0.292,0.646,0.333,0.646,0.146,0.083,0.104,0.292,0.229,,,,,,,
2021-02-09 23:00:00,0.396,0.792,0.354,0.792,0.229,0.104,0.146,0.396,0.271,,,,,,,
2021-02-10 00:00:00,0.313,0.625,0.188,0.625,0.25,0.063,0.188,0.313,0.25,,,,,,,
2021-02-10 01:00:00,1.417,2.146,1.25,2.146,0.917,0.604,0.583,1.417,1.146,,,,,,,
2021-02-10 02:00:00,2.521,3.667,2.313,3.667,1.583,1.146,0.979,2.521,2.042,,,,,,,
2021-02-10 03:00:00,3.625,5.188,3.375,5.188,2.25,1.688,1.375,3.625,2.938,,,,,,,
2021-02-10 04:00:00,3.646,4.667,2.438,4.667,2.188,1.521,1.542,3.646,3.458,,,,,,,
2021-02-10 05:00:00,3.667,4.146,1.5,4.146,2.125,1.354,1.708,3.667,3.979,,,,,,,
2021-02-10 06:00:00,3.875,3.875,0.625,3.875,2.5,1.75,1.875,3.875,4.75,,,,,,,
2021-02-10 07:00:00,4.333,4.188,0.667,4.188,2.833,2.083,2.146,4.333,5.063,,,,,,,
2021-02-10 08:00:00,4.792,4.5,0.708,4.5,3.167,2.417,2.417,4.792,5.375,,,,,,,
2021-02-10 09:00:00,5.25,4.813,0.75,4.813,3.5,2.75,2.688,5.25,5.688,,,,,,,
2021-02-10 10:00:00,3.625,3.271,0.5,3.271,2.417,1.854,1.813,3.625,3.958,,,,,,,
2021-02-10 11:00:00,2.0,1.729,0.25,1.729,1.333,0.958,0.938,2.0,2.229,,,,,,,
2021-02-10 12:00:00,0.5,0.438,0.0,0.438,0.313,0.063,0.063,0.5,0.75,,,,,,,
2021-02-10 13:00:00,0.563,0.458,0.0,0.458,0.375,0.104,0.104,0.563,0.792,,,,,,,
2021-02-10 14:00:00,0.625,0.479,0.0,0.479,0.438,0.146,0.146,0.625,0.833,,,,,,,
2021-02-10 15:00:00,0.688,0.5,0.0,0.5,0.5,0.188,0.188,0.688,0.875,,,,,,,
2021-02-10 16:00:00,0.458,0.333,0.0,0.333,0.333,0.146,0.146,0.458,0.583,,,,,,,
2021-02-10 17:00:00,0.229,0.167,0.0,0.167,0.167,0.104,0.104,0.229,0.292,,,,,,,
2021-02-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.125,0.063,0.0,0.0,,,,,,,
2021-02-10 19:00:00,0.0,0.0,0.0,0.0,0.021,0.125,0.063,0.0,0.0,,,,,,,
2021-02-10 20:00:00,0.0,0.0,0.0,0.0,0.042,0.125,0.063,0.0,0.0,,,,,,,
2021-02-10 21:00:00,0.0,0.0,0.0,0.0,0.063,0.125,0.063,0.0,0.0,,,,,,,
2021-02-10 22:00:00,0.0,0.0,0.0,0.0,0.042,0.083,0.042,0.0,0.0,,,,,,,
2021-02-10 23:00:00,0.0,0.0,0.0,0.0,0.021,0.042,0.021,0.0,0.0,,,,,,,
2021-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-02-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,,,,,,,
2021-02-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,,,,,,,
2021-02-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,,,,,,,
2021-02-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,,,,,,,
2021-02-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,,,,,,,
